country;country_code;continent;population;indicator;daily_count;date;rate_14_day;source
United Kingdom;GBR;Europe;66647112;confirmed cases;763;30/07/2020;12.44014894;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;confirmed cases;846;31/07/2020;12.55118151;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;confirmed cases;880;01/08/2020;12.81525897;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;confirmed cases;771;02/08/2020;13.11834787;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;confirmed cases;743;03/08/2020;13.4934579;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;confirmed cases;928;04/08/2020;14.26618456;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;confirmed cases;670;05/08/2020;14.08163042;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;confirmed cases;891;06/08/2020;14.29169204;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;confirmed cases;950;07/08/2020;14.55726994;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;confirmed cases;871;08/08/2020;14.76733155;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;confirmed cases;758;09/08/2020;14.9038716;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;confirmed cases;1062;10/08/2020;15.86565371;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;confirmed cases;816;11/08/2020;16.53334956;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;confirmed cases;1148;12/08/2020;18.150824;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;confirmed cases;1009;13/08/2020;18.51993227;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;confirmed cases;1129;14/08/2020;18.94455682;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;confirmed cases;1440;15/08/2020;19.78480328;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;confirmed cases;1077;16/08/2020;20.24393795;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;confirmed cases;1040;17/08/2020;20.68956866;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;confirmed cases;713;18/08/2020;20.36697404;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;confirmed cases;1089;19/08/2020;20.99565845;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;confirmed cases;812;20/08/2020;20.87712368;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;confirmed cases;1182;21/08/2020;21.22522578;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;confirmed cases;1033;22/08/2020;21.46829708;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;confirmed cases;1288;23/08/2020;22.26353034;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;confirmed cases;1041;24/08/2020;22.2320211;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;confirmed cases;972;25/08/2020;22.46608975;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;confirmed cases;1184;26/08/2020;22.5201056;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;confirmed cases;1048;27/08/2020;22.57862276;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;confirmed cases;1522;28/08/2020;23.16829572;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;confirmed cases;1276;29/08/2020;22.92222355;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;confirmed cases;1108;30/08/2020;22.96873719;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;confirmed cases;1715;31/08/2020;23.98153426;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;confirmed cases;1406;01/09/2020;25.02133926;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;confirmed cases;1295;02/09/2020;25.33042992;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;confirmed cases;1508;03/09/2020;26.37473624;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;confirmed cases;1735;04/09/2020;27.20447962;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;confirmed cases;1940;05/09/2020;28.5653788;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;confirmed cases;1813;06/09/2020;29.35310985;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;confirmed cases;2988;07/09/2020;32.27446675;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;confirmed cases;2948;08/09/2020;35.2393364;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;confirmed cases;2460;09/09/2020;37.15389798;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;confirmed cases;2659;10/09/2020;39.571107;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;confirmed cases;2919;11/09/2020;41.66722183;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;confirmed cases;3539;12/09/2020;45.0627178;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;confirmed cases;3497;13/09/2020;48.64726922;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;confirmed cases;3330;14/09/2020;51.07047999;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;confirmed cases;2621;15/09/2020;52.89351473;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;confirmed cases;3103;16/09/2020;55.60631044;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;confirmed cases;3991;17/09/2020;59.33190323;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;confirmed cases;3395;18/09/2020;61.82263381;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;confirmed cases;4322;19/09/2020;65.39668215;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;confirmed cases;4422;20/09/2020;69.3113304;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;confirmed cases;3899;21/09/2020;70.67823134;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;confirmed cases;4368;22/09/2020;72.80885629;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;confirmed cases;4926;23/09/2020;76.5089416;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;confirmed cases;6178;24/09/2020;81.78899035;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;confirmed cases;6634;25/09/2020;87.36312535;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;confirmed cases;6873;26/09/2020;92.36559268;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;confirmed cases;6041;27/09/2020;96.18271231;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;confirmed cases;5692;28/09/2020;99.72675185;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;confirmed cases;4044;29/09/2020;101.8618781;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;confirmed cases;7143;30/09/2020;107.9236562;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;confirmed cases;7108;01/10/2020;112.600528;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;confirmed cases;6914;02/10/2020;117.8805767;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;confirmed cases;6968;03/10/2020;121.8507413;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;confirmed cases;12871;04/10/2020;134.5279597;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;confirmed cases;22961;05/10/2020;163.1293491;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;confirmed cases;12593;06/10/2020;175.470469;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;confirmed cases;14542;07/10/2020;189.8987011;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;confirmed cases;14162;08/10/2020;201.8782149;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;confirmed cases;17540;09/10/2020;218.2420147;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;confirmed cases;13864;10/10/2020;228.7315916;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;confirmed cases;15165;11/10/2020;242.4216071;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;confirmed cases;12872;12/10/2020;253.1947671;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;confirmed cases;13972;13/10/2020;268.0911365;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;confirmed cases;17232;14/10/2020;283.2290768;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;confirmed cases;19724;15/10/2020;302.1586292;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;confirmed cases;18978;16/10/2020;320.2599386;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;confirmed cases;15635;17/10/2020;333.2642531;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;confirmed cases;16171;18/10/2020;338.2157054;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;confirmed cases;16981;19/10/2020;329.2430736;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;confirmed cases;18803;20/10/2020;338.5608067;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;confirmed cases;21330;21/10/2020;348.7457941;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;confirmed cases;26687;22/10/2020;367.5388065;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;confirmed cases;21238;23/10/2020;373.087434;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;confirmed cases;20531;24/10/2020;383.0908682;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;confirmed cases;23012;25/10/2020;394.8648217;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;0;02/01/2020;;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;0;03/01/2020;;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;0;04/01/2020;;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;0;05/01/2020;;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;0;06/01/2020;;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;0;07/01/2020;;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;0;08/01/2020;;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;0;09/01/2020;;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;0;10/01/2020;;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;0;11/01/2020;;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;0;12/01/2020;;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;0;13/01/2020;;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;0;14/01/2020;;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;0;15/01/2020;0;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;0;16/01/2020;0;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;0;17/01/2020;0;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;0;18/01/2020;0;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;0;19/01/2020;0;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;0;20/01/2020;0;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;0;21/01/2020;0;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;0;22/01/2020;0;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;0;23/01/2020;0;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;0;24/01/2020;0;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;0;25/01/2020;0;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;0;26/01/2020;0;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;0;27/01/2020;0;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;0;28/01/2020;0;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;0;29/01/2020;0;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;0;30/01/2020;0;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;0;31/01/2020;0;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;0;01/02/2020;0;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;0;02/02/2020;0;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;0;03/02/2020;0;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;0;04/02/2020;0;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;0;05/02/2020;0;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;0;06/02/2020;0;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;0;07/02/2020;0;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;0;08/02/2020;0;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;0;09/02/2020;0;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;0;10/02/2020;0;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;0;11/02/2020;0;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;0;12/02/2020;0;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;0;13/02/2020;0;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;0;14/02/2020;0;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;0;15/02/2020;0;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;0;16/02/2020;0;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;0;17/02/2020;0;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;0;18/02/2020;0;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;0;19/02/2020;0;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;0;20/02/2020;0;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;0;21/02/2020;0;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;0;22/02/2020;0;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;0;23/02/2020;0;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;0;24/02/2020;0;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;0;25/02/2020;0;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;0;26/02/2020;0;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;0;27/02/2020;0;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;0;28/02/2020;0;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;0;29/02/2020;0;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;0;01/03/2020;0;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;0;02/03/2020;0;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;0;03/03/2020;0;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;0;04/03/2020;0;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;0;05/03/2020;0;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;0;06/03/2020;0;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;1;07/03/2020;0.015004401;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;1;08/03/2020;0.030008802;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;0;09/03/2020;0.030008802;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;1;10/03/2020;0.045013203;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;4;11/03/2020;0.105030808;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;0;12/03/2020;0.105030808;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;2;13/03/2020;0.13503961;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;1;14/03/2020;0.150044011;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;19;15/03/2020;0.435127632;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;14;16/03/2020;0.645189247;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;22;17/03/2020;0.975286071;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;17;18/03/2020;1.230360889;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;34;19/03/2020;1.740510527;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;46;20/03/2020;2.430712977;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;32;21/03/2020;2.895849411;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;58;22/03/2020;3.751100273;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;36;23/03/2020;4.291258712;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;76;24/03/2020;5.416588794;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;148;25/03/2020;7.577222551;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;191;26/03/2020;10.44306316;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;181;27/03/2020;13.12885095;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;288;28/03/2020;17.43511407;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;292;29/03/2020;21.53131557;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;212;30/03/2020;24.50218698;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;374;31/03/2020;29.78373617;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;403;01/04/2020;35.57543499;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;672;02/04/2020;45.14824288;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;657;03/04/2020;54.31593195;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;736;04/04/2020;64.87903032;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;756;05/04/2020;75.35210228;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;599;06/04/2020;83.79958009;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;567;07/04/2020;91.16674103;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;1105;08/04/2020;105.5259529;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;1030;09/04/2020;118.1146454;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;1116;10/04/2020;132.1437604;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;1122;11/04/2020;144.6574309;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;843;12/04/2020;152.9248559;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;657;13/04/2020;159.6018144;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;724;14/04/2020;164.8533548;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;1076;15/04/2020;174.9513167;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;880;16/04/2020;178.0722321;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;1036;17/04/2020;183.7589002;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;913;18/04/2020;186.4146792;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;1105;19/04/2020;191.6512151;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;432;20/04/2020;189.1454802;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;570;21/04/2020;189.1904934;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;1224;22/04/2020;190.9760171;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;847;23/04/2020;188.2302117;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;682;24/04/2020;181.7183016;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;1010;25/04/2020;180.0378087;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;815;26/04/2020;179.6176855;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;364;27/04/2020;175.2213959;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;320;28/04/2020;169.1596179;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;969;29/04/2020;167.554147;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;769;30/04/2020;165.8886585;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;634;01/05/2020;159.8568892;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;698;02/05/2020;156.630943;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;584;03/05/2020;148.81365;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;253;04/05/2020;146.1278622;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;272;05/05/2020;141.6565507;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;726;06/05/2020;134.184359;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;647;07/05/2020;131.1834787;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;458;08/05/2020;127.8224929;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;579;09/05/2020;121.355596;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;275;10/05/2020;113.2532194;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;217;11/05/2020;111.0475725;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;187;12/05/2020;109.0519871;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;614;13/05/2020;103.7254247;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;447;14/05/2020;98.89400759;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;352;15/05/2020;94.66276648;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;350;16/05/2020;89.4412349;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;411;17/05/2020;86.84547351;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;67;18/05/2020;84.05465491;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;146;19/05/2020;82.16410037;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;500;20/05/2020;78.77310573;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;328;21/05/2020;73.98670178;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;273;22/05/2020;71.21088758;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;291;23/05/2020;66.88962006;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;220;24/05/2020;66.064378;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;379;25/05/2020;68.49509098;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;104;26/05/2020;67.24972569;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;131;27/05/2020;60.00259996;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;422;28/05/2020;59.62748994;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;343;29/05/2020;59.49245033;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;274;30/05/2020;58.35211584;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;154;31/05/2020;54.49598476;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;60;01/06/2020;54.39095395;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;86;02/06/2020;53.49068989;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;249;03/06/2020;49.72458522;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;254;04/06/2020;48.61425953;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;130;05/06/2020;46.46863018;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;258;06/06/2020;45.97348494;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;143;07/06/2020;44.81814606;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;54;08/06/2020;39.9417157;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;47;09/06/2020;39.08646484;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;195;10/06/2020;40.04674651;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;164;11/06/2020;36.17561103;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;76;12/06/2020;32.16943594;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;131;13/06/2020;30.02380658;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;107;14/06/2020;29.31859973;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;27;15/06/2020;28.8234545;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;29;16/06/2020;27.96820363;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;120;17/06/2020;26.03263589;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;110;18/06/2020;23.87200214;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;67;19/06/2020;22.92672487;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;84;20/06/2020;20.31595908;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;71;21/06/2020;19.2356422;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;31;22/06/2020;18.89054097;Epidemic intelligence, national daily data
United Kingdom;GBR;Europe;66647112;deaths;14;23/06/2020;18.39539574;Epidemic intelligence, national daily data
